Sample	Taxonomy	Count
WWBiolstdM100XDilBC10e4mine	k:Eukaryota(1.00),p:Cryptophyceae(0.20),c:Cryptomonadales(0.20),o:Chroomonas(0.17),f:Chroomonas sp.(0.03)	1
WWBiolstdM100XDilBC10e4mine	k:Eukaryota(1.00),p:Cryptophyceae(0.87),c:Cryptomonadales(0.87),o:Rhodomonas(0.85),f:Rhodomonas sp. CCMP743(0.85)	1
WWBiolstdM100XDilBC10e4mine	k:Eukaryota(1.00),p:Cryptophyceae(0.94),c:Cryptomonadales(0.94),o:Rhodomonas(0.94),f:Rhodomonas sp. CCMP743(0.94)	1
WWBiolstdM100XDilBC10e4mine	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Rhodomonas(0.99),f:Rhodomonas sp. CCMP743(0.84)	1
WWBiolstdM100XDilBC10e4mine	k:Eukaryota(1.00),p:SAR(0.70),c:Alveolata(0.70),o:Ciliophora(0.70),f:Intramacronucleata(0.70),g:Conthreep(0.70),s:Oligohymenophorea(0.70)	1
WWBiolstdM100XDilBC10e4mine	k:Eukaryota(1.00),p:SAR(0.85),c:Alveolata(0.85),o:Ciliophora(0.85),f:Intramacronucleata(0.85),g:Litostomatea(0.84),s:Haptoria(0.80)	1
WWBiolstdM100XDilBC10e4mine	k:Eukaryota(1.00),p:SAR(0.98),c:Alveolata(0.97),o:Ciliophora(0.97),f:Intramacronucleata(0.97),g:Conthreep(0.97),s:Oligohymenophorea(0.97)	1
WWBiolstdM100XDilBC10e4mine	k:Eukaryota(1.00),p:SAR(0.98),c:Alveolata(0.98),o:Ciliophora(0.98),f:Intramacronucleata(0.98),g:Conthreep(0.98),s:Oligohymenophorea(0.98)	1
WWBiolstdM100XDilBC10e4mine	k:Eukaryota(1.00),p:SAR(1.00),c:Stramenopiles(1.00),o:Ochrophyta(1.00),f:Chrysophyceae(1.00),g:Ochromonadales(1.00),s:Ochromonas(1.00)	1
WWBiolstdM10XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(1.00),c:Cryptomonadales(1.00),o:Rhodomonas(1.00),f:Rhodomonas sp. CCMP743(1.00)	120
WWBiolstdM10XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(1.00),c:Cryptomonadales(1.00),o:Cryptomonas(1.00),f:Cryptomonas paramecium(0.93)	45
WWBiolstdM10XDilBC10e4fluo	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	4
WWBiolstdM10XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.69),c:Cryptomonadales(0.69),o:Cryptomonas(0.37),f:Cryptomonas ovata(0.11)	2
WWBiolstdM10XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.74),c:Cryptomonadales(0.74),o:Rhodomonas(0.74),f:Rhodomonas sp. CCMP743(0.74)	1
WWBiolstdM10XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	1
WWBiolstdM10XDilBC10e4mine	k:Eukaryota(1.00),p:Cryptophyceae(1.00),c:Cryptomonadales(1.00),o:Cryptomonas(1.00),f:Cryptomonas paramecium(0.93)	88
WWBiolstdM10XDilBC10e4mine	k:Eukaryota(1.00),p:Cryptophyceae(1.00),c:Cryptomonadales(1.00),o:Rhodomonas(1.00),f:Rhodomonas sp. CCMP743(1.00)	17
WWBiolstdM10XDilBC10e4mine	k:Eukaryota(1.00),p:Amorphea(1.00),c:Amoebozoa(0.98),o:Discosea(0.98),f:Flabellinia(0.98),g:Dactylopodida(0.98),s:Amoebozoa sp. Pa17(0.86)	1
WWBiolstdM10XDilBC10e4mine	k:Eukaryota(1.00),p:Cryptophyceae(0.87),c:Cryptomonadales(0.87),o:Cryptomonas(0.87),f:Cryptomonas paramecium(0.74)	1
WWBiolstdM10XDilBC10e4mine	k:Eukaryota(1.00),p:Cryptophyceae(0.98),c:Cryptomonadales(0.98),o:Cryptomonas(0.98),f:Cryptomonas paramecium(0.85)	1
WWBiolstdM10XDilBC10e4mine	k:Eukaryota(1.00),p:SAR(1.00),c:Rhizaria(1.00),o:Cercozoa(1.00),f:Incertae Sedis(1.00),g:Gymnophrys(1.00),s:Gymnophrys cometa(1.00)	1
WWBiolstdM10XDilBC10e4mine	k:Eukaryota(1.00),p:SAR(1.00),c:Stramenopiles(1.00),o:Ochrophyta(1.00),f:Chrysophyceae(1.00),g:Ochromonadales(1.00),s:Ochromonas(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.98),c:Alveolata(0.97),o:Ciliophora(0.97),f:Intramacronucleata(0.97),g:Conthreep(0.97),s:Oligohymenophorea(0.97)	20
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	8
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(1.00),c:Cryptomonadales(1.00),o:Rhodomonas(1.00),f:Rhodomonas sp. CCMP743(1.00)	4
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	3
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Amorphea(0.85),c:Obazoa(0.85),o:Opisthokonta(0.85),f:Holozoa(0.85),g:Choanozoa(0.85),s:Metazoa(0.85)	2
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	2
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Amorphea(1.00),c:Obazoa(1.00),o:Opisthokonta(1.00),f:Nucletmycea(1.00),g:Fungi(1.00),s:Dikarya(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.99),c:Alveolata(0.99),o:Protalveolata(0.98),f:Perkinsidae(0.90),g:A31(0.90),s:uncultured eukaryote(0.49)	1
WWM100XDilBC10e4mine	k:Eukaryota(1.00),p:SAR(1.00),c:Alveolata(1.00),o:Ciliophora(1.00),f:Intramacronucleata(1.00),g:Conthreep(1.00),s:Oligohymenophorea(1.00)	11
WWM100XDilBC10e4mine	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	3
WWM100XDilBC10e4mine	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	2
WWM100XDilBC10e4mine	k:Eukaryota(1.00),p:Amorphea(1.00),c:Amoebozoa(0.95),o:SAR(0.95),f:Stramenopiles(0.95),g:Labyrinthulomycetes(0.95),s:Sorodiplophrys(0.95)	1
WWM100XDilBC10e4mine	k:Eukaryota(1.00),p:Amorphea(1.00),c:Obazoa(1.00),o:Opisthokonta(1.00),f:Holozoa(1.00),g:Choanozoa(1.00),s:Metazoa(1.00)	1
WWM100XDilBC10e4mine	k:Eukaryota(1.00),p:Archaeplastida(0.99),c:Chloroplastida(0.99),o:Charophyta(0.99),f:Phragmoplastophyta(0.99),g:Streptophyta(0.99),s:Embryophyta(0.99)	1
WWM100XDilBC10e4mine	k:Eukaryota(1.00),p:Cryptophyceae(1.00),c:Cryptomonadales(1.00),o:Cryptomonas(1.00),f:Cryptomonas paramecium(0.93)	1
WWM10XDilBC10e4fluo	k:Eukaryota(1.00),p:Amorphea(1.00),c:Amoebozoa(1.00),o:Archamoebae(1.00),f:Incertae Sedis(1.00),g:Rhizomastix(1.00),s:Ripella platypodia(1.00)	6
WWM10XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(1.00),c:Cryptomonadales(1.00),o:Rhodomonas(1.00),f:Rhodomonas sp. CCMP743(1.00)	4
WWM10XDilBC10e4mine	k:Eukaryota(1.00),p:Amorphea(0.87),c:Obazoa(0.22),o:Opisthokonta(0.22),f:Holozoa(0.19),g:Choanozoa(0.19),s:Metazoa(0.19)	1
WWM10XDilBC10e4mine	k:Eukaryota(1.00),p:Archaeplastida(1.00),c:Chloroplastida(1.00),o:Charophyta(1.00),f:Phragmoplastophyta(1.00),g:Streptophyta(1.00),s:Embryophyta(1.00)	1
WWM10XDilBC10e4mine	k:Eukaryota(1.00),p:SAR(1.00),c:Alveolata(1.00),o:Ciliophora(1.00),f:Intramacronucleata(1.00),g:Conthreep(1.00),s:Oligohymenophorea(1.00)	1
WWM10XDilBC10e4mine	k:Eukaryota(1.00),p:SAR(1.00),c:Stramenopiles(1.00),o:Ochrophyta(1.00),f:Diatomea(1.00),g:Bacillariophytina(1.00),s:Bacillariophyceae(1.00)	1
